"location","lat","long","alt","year","bloom_date","bloom_doy"
"South Korea/Gwangju",35.17294,126.89158,72.38,1981,1981-04-08,98
"South Korea/Gwangju",35.17294,126.89158,72.38,1982,1982-04-04,94
"South Korea/Gwangju",35.17294,126.89158,72.38,1983,1983-04-08,98
"South Korea/Gwangju",35.17294,126.89158,72.38,1984,1984-04-13,104
"South Korea/Gwangju",35.17294,126.89158,72.38,1985,1985-04-11,101
"South Korea/Gwangju",35.17294,126.89158,72.38,1986,1986-04-01,91
"South Korea/Gwangju",35.17294,126.89158,72.38,1987,1987-04-08,98
"South Korea/Gwangju",35.17294,126.89158,72.38,1988,1988-04-13,104
"South Korea/Gwangju",35.17294,126.89158,72.38,1989,1989-04-05,95
"South Korea/Gwangju",35.17294,126.89158,72.38,1990,1990-04-02,92
"South Korea/Gwangju",35.17294,126.89158,72.38,1991,1991-04-01,91
"South Korea/Gwangju",35.17294,126.89158,72.38,1992,1992-03-31,91
"South Korea/Gwangju",35.17294,126.89158,72.38,1993,1993-04-07,97
"South Korea/Gwangju",35.17294,126.89158,72.38,1994,1994-04-08,98
"South Korea/Gwangju",35.17294,126.89158,72.38,2015,2015-04-03,93
"South Korea/Gwangju",35.17294,126.89158,72.38,2016,2016-03-31,91
"South Korea/Gwangju",35.17294,126.89158,72.38,2017,2017-04-09,99
"South Korea/Gwangju",35.17294,126.89158,72.38,2018,2018-03-29,88
"South Korea/Gwangju",35.17294,126.89158,72.38,2019,2019-03-29,88
"South Korea/Gwangju",35.17294,126.89158,72.38,2020,2020-03-29,89
"South Korea/Busan",35.10468,129.03203,69.56,1980,1980-04-09,100
"South Korea/Busan",35.10468,129.03203,69.56,1981,1981-04-07,97
"South Korea/Busan",35.10468,129.03203,69.56,1982,1982-03-26,85
"South Korea/Busan",35.10468,129.03203,69.56,1983,1983-04-07,97
"South Korea/Busan",35.10468,129.03203,69.56,1984,1984-04-14,105
"South Korea/Busan",35.10468,129.03203,69.56,1985,1985-04-09,99
"South Korea/Busan",35.10468,129.03203,69.56,1986,1986-04-08,98
"South Korea/Busan",35.10468,129.03203,69.56,1987,1987-04-07,97
"South Korea/Busan",35.10468,129.03203,69.56,1988,1988-04-01,92
"South Korea/Busan",35.10468,129.03203,69.56,1989,1989-04-03,93
"South Korea/Busan",35.10468,129.03203,69.56,1990,1990-03-26,85
"South Korea/Busan",35.10468,129.03203,69.56,1991,1991-04-09,99
"South Korea/Busan",35.10468,129.03203,69.56,1992,1992-03-31,91
"South Korea/Busan",35.10468,129.03203,69.56,1993,1993-04-04,94
"South Korea/Busan",35.10468,129.03203,69.56,1994,1994-04-05,95
"South Korea/Busan",35.10468,129.03203,69.56,2016,2016-04-05,96
"South Korea/Busan",35.10468,129.03203,69.56,2017,2017-04-01,91
"South Korea/Busan",35.10468,129.03203,69.56,2018,2018-03-03,62
"South Korea/Busan",35.10468,129.03203,69.56,2019,2019-03-28,87
"South Korea/Busan",35.10468,129.03203,69.56,2020,2020-03-28,88
"South Korea/Tongyeong",34.84546,128.4356,32.3,1980,1980-04-13,104
"South Korea/Tongyeong",34.84546,128.4356,32.3,1981,1981-04-05,95
"South Korea/Tongyeong",34.84546,128.4356,32.3,1982,1982-03-03,62
"South Korea/Tongyeong",34.84546,128.4356,32.3,1983,1983-04-06,96
"South Korea/Tongyeong",34.84546,128.4356,32.3,1984,1984-04-13,104
"South Korea/Tongyeong",34.84546,128.4356,32.3,1985,1985-04-01,91
"South Korea/Tongyeong",34.84546,128.4356,32.3,1986,1986-04-01,91
"South Korea/Tongyeong",34.84546,128.4356,32.3,1987,1987-04-04,94
"South Korea/Tongyeong",34.84546,128.4356,32.3,1988,1988-04-11,102
"South Korea/Tongyeong",34.84546,128.4356,32.3,1989,1989-04-02,92
"South Korea/Tongyeong",34.84546,128.4356,32.3,1990,1990-03-31,90
"South Korea/Tongyeong",34.84546,128.4356,32.3,1991,1991-04-11,101
"South Korea/Tongyeong",34.84546,128.4356,32.3,1992,1992-04-02,93
"South Korea/Tongyeong",34.84546,128.4356,32.3,1993,1993-04-05,95
"South Korea/Tongyeong",34.84546,128.4356,32.3,1994,1994-04-09,99
"South Korea/Mokpo",34.81689,126.38121,38,1980,1980-04-15,106
"South Korea/Mokpo",34.81689,126.38121,38,1981,1981-04-12,102
"South Korea/Mokpo",34.81689,126.38121,38,1982,1982-04-01,91
"South Korea/Mokpo",34.81689,126.38121,38,1983,1983-04-16,106
"South Korea/Mokpo",34.81689,126.38121,38,1984,1984-04-18,109
"South Korea/Mokpo",34.81689,126.38121,38,1985,1985-04-17,107
"South Korea/Mokpo",34.81689,126.38121,38,1986,1986-04-19,109
"South Korea/Mokpo",34.81689,126.38121,38,1987,1987-04-14,104
"South Korea/Mokpo",34.81689,126.38121,38,1988,1988-04-18,109
"South Korea/Mokpo",34.81689,126.38121,38,1989,1989-04-09,99
"South Korea/Mokpo",34.81689,126.38121,38,1990,1990-04-02,92
"South Korea/Mokpo",34.81689,126.38121,38,1991,1991-04-16,106
"South Korea/Mokpo",34.81689,126.38121,38,1992,1992-04-05,96
"South Korea/Mokpo",34.81689,126.38121,38,1993,1993-04-18,108
"South Korea/Mokpo",34.81689,126.38121,38,1994,1994-04-08,98
"South Korea/Mokpo",34.81689,126.38121,38,2015,2015-04-02,92
"South Korea/Mokpo",34.81689,126.38121,38,2016,2016-04-02,93
"South Korea/Mokpo",34.81689,126.38121,38,2017,2017-04-01,91
"South Korea/Mokpo",34.81689,126.38121,38,2018,2018-04-02,92
"South Korea/Mokpo",34.81689,126.38121,38,2019,2019-04-05,95
"South Korea/Mokpo",34.81689,126.38121,38,2020,2020-03-29,89
"South Korea/Yeosu",34.73929,127.74064,64.64,1980,1980-04-14,105
"South Korea/Yeosu",34.73929,127.74064,64.64,1981,1981-04-12,102
"South Korea/Yeosu",34.73929,127.74064,64.64,1982,1982-04-09,99
"South Korea/Yeosu",34.73929,127.74064,64.64,1983,1983-04-12,102
"South Korea/Yeosu",34.73929,127.74064,64.64,1984,1984-04-17,108
"South Korea/Yeosu",34.73929,127.74064,64.64,1985,1985-04-17,107
"South Korea/Yeosu",34.73929,127.74064,64.64,1986,1986-04-12,102
"South Korea/Yeosu",34.73929,127.74064,64.64,1987,1987-04-01,91
"South Korea/Yeosu",34.73929,127.74064,64.64,1988,1988-04-17,108
"South Korea/Yeosu",34.73929,127.74064,64.64,1989,1989-04-06,96
"South Korea/Yeosu",34.73929,127.74064,64.64,1990,1990-03-31,90
"South Korea/Yeosu",34.73929,127.74064,64.64,1991,1991-04-14,104
"South Korea/Yeosu",34.73929,127.74064,64.64,1992,1992-04-05,96
"South Korea/Yeosu",34.73929,127.74064,64.64,1993,1993-04-08,98
"South Korea/Yeosu",34.73929,127.74064,64.64,1994,1994-04-11,101
"South Korea/Yeosu",34.73929,127.74064,64.64,2004,2004-03-31,91
"South Korea/Yeosu",34.73929,127.74064,64.64,2005,2005-04-14,104
"South Korea/Yeosu",34.73929,127.74064,64.64,2006,2006-04-06,96
"South Korea/Yeosu",34.73929,127.74064,64.64,2015,2015-03-03,62
"South Korea/Yeosu",34.73929,127.74064,64.64,2016,2016-03-03,63
"South Korea/Yeosu",34.73929,127.74064,64.64,2017,2017-04-03,93
"South Korea/Yeosu",34.73929,127.74064,64.64,2018,2018-04-01,91
"South Korea/Yeosu",34.73929,127.74064,64.64,2019,2019-03-29,88
"South Korea/Yeosu",34.73929,127.74064,64.64,2020,2020-03-27,87
"South Korea/Wando",34.39587,126.70184,35.24,1980,1980-04-14,105
"South Korea/Wando",34.39587,126.70184,35.24,1981,1981-04-11,101
"South Korea/Wando",34.39587,126.70184,35.24,1982,1982-04-11,101
"South Korea/Wando",34.39587,126.70184,35.24,1983,1983-04-01,91
"South Korea/Wando",34.39587,126.70184,35.24,1984,1984-04-19,110
"South Korea/Wando",34.39587,126.70184,35.24,1985,1985-04-15,105
"South Korea/Wando",34.39587,126.70184,35.24,1986,1986-04-13,103
"South Korea/Wando",34.39587,126.70184,35.24,1987,1987-04-08,98
"South Korea/Wando",34.39587,126.70184,35.24,1988,1988-04-07,98
"South Korea/Wando",34.39587,126.70184,35.24,1989,1989-03-21,80
"South Korea/Wando",34.39587,126.70184,35.24,1990,1990-03-28,87
"South Korea/Wando",34.39587,126.70184,35.24,1991,1991-04-11,101
"South Korea/Wando",34.39587,126.70184,35.24,1992,1992-04-05,96
"South Korea/Wando",34.39587,126.70184,35.24,1993,1993-04-12,102
"South Korea/Wando",34.39587,126.70184,35.24,1994,1994-04-13,103
"South Korea/Wando",34.39587,126.70184,35.24,1995,1995-04-11,101
"South Korea/Wando",34.39587,126.70184,35.24,1996,1996-04-18,109
"South Korea/Wando",34.39587,126.70184,35.24,2015,2015-04-03,93
"South Korea/Jeju",33.51411,126.52968,20.45,1980,1980-04-06,97
"South Korea/Jeju",33.51411,126.52968,20.45,1981,1981-04-08,98
"South Korea/Jeju",33.51411,126.52968,20.45,1982,1982-03-31,90
"South Korea/Jeju",33.51411,126.52968,20.45,1983,1983-04-06,96
"South Korea/Jeju",33.51411,126.52968,20.45,1984,1984-04-13,104
"South Korea/Jeju",33.51411,126.52968,20.45,1985,1985-04-14,104
"South Korea/Jeju",33.51411,126.52968,20.45,1986,1986-04-09,99
"South Korea/Jeju",33.51411,126.52968,20.45,1987,1987-04-07,97
"South Korea/Jeju",33.51411,126.52968,20.45,1988,1988-04-15,106
"South Korea/Jeju",33.51411,126.52968,20.45,1989,1989-04-01,91
"South Korea/Jeju",33.51411,126.52968,20.45,1990,1990-03-27,86
"South Korea/Jeju",33.51411,126.52968,20.45,1991,1991-04-01,91
"South Korea/Jeju",33.51411,126.52968,20.45,1992,1992-03-27,87
"South Korea/Jeju",33.51411,126.52968,20.45,1993,1993-04-06,96
"South Korea/Jeju",33.51411,126.52968,20.45,1994,1994-04-06,96
"South Korea/Jeju",33.51411,126.52968,20.45,2016,2016-03-29,89
"South Korea/Jeju",33.51411,126.52968,20.45,2017,2017-04-04,94
"South Korea/Jeju",33.51411,126.52968,20.45,2018,2018-03-27,86
"South Korea/Jeju",33.51411,126.52968,20.45,2019,2019-03-29,88
"South Korea/Jeju",33.51411,126.52968,20.45,2020,2020-03-27,87
"South Korea/Seongsan",33.38677,126.8802,20.34,1980,1980-04-08,99
"South Korea/Seongsan",33.38677,126.8802,20.34,1981,1981-04-05,95
"South Korea/Seongsan",33.38677,126.8802,20.34,1982,1982-04-15,105
"South Korea/Seongsan",33.38677,126.8802,20.34,1983,1983-04-09,99
"South Korea/Seongsan",33.38677,126.8802,20.34,1984,1984-04-08,99
"South Korea/Seongsan",33.38677,126.8802,20.34,1985,1985-04-08,98
"South Korea/Seongsan",33.38677,126.8802,20.34,1986,1986-04-06,96
"South Korea/Seongsan",33.38677,126.8802,20.34,1987,1987-04-16,106
"South Korea/Seongsan",33.38677,126.8802,20.34,1988,1988-04-15,106
"South Korea/Seongsan",33.38677,126.8802,20.34,1989,1989-04-02,92
"South Korea/Seongsan",33.38677,126.8802,20.34,1990,1990-03-27,86
"South Korea/Seongsan",33.38677,126.8802,20.34,1991,1991-04-16,106
"South Korea/Seongsan",33.38677,126.8802,20.34,1992,1992-04-06,97
"South Korea/Seongsan",33.38677,126.8802,20.34,1993,1993-04-09,99
"South Korea/Seongsan",33.38677,126.8802,20.34,1994,1994-04-09,99
"South Korea/Seongsan",33.38677,126.8802,20.34,1995,1995-04-01,91
"South Korea/Seongsan",33.38677,126.8802,20.34,1996,1996-04-08,99
"South Korea/Seongsan",33.38677,126.8802,20.34,1997,1997-03-03,62
"South Korea/Seongsan",33.38677,126.8802,20.34,2013,2013-04-01,91
"South Korea/Seongsan",33.38677,126.8802,20.34,2014,2014-03-31,90
"South Korea/Seogwipo",33.24613,126.56534,49.03,1980,1980-04-01,92
"South Korea/Seogwipo",33.24613,126.56534,49.03,1981,1981-03-29,88
"South Korea/Seogwipo",33.24613,126.56534,49.03,1982,1982-03-31,90
"South Korea/Seogwipo",33.24613,126.56534,49.03,1983,1983-04-05,95
"South Korea/Seogwipo",33.24613,126.56534,49.03,1984,1984-04-07,98
"South Korea/Seogwipo",33.24613,126.56534,49.03,1985,1985-04-08,98
"South Korea/Seogwipo",33.24613,126.56534,49.03,1986,1986-04-11,101
"South Korea/Seogwipo",33.24613,126.56534,49.03,1987,1987-04-13,103
"South Korea/Seogwipo",33.24613,126.56534,49.03,1988,1988-04-09,100
"South Korea/Seogwipo",33.24613,126.56534,49.03,1989,1989-03-27,86
"South Korea/Seogwipo",33.24613,126.56534,49.03,1990,1990-03-19,78
"South Korea/Seogwipo",33.24613,126.56534,49.03,1991,1991-03-26,85
"South Korea/Seogwipo",33.24613,126.56534,49.03,1992,1992-03-13,73
"South Korea/Seogwipo",33.24613,126.56534,49.03,1993,1993-04-12,102
"South Korea/Seogwipo",33.24613,126.56534,49.03,1994,1994-04-08,98
"South Korea/Seogwipo",33.24613,126.56534,49.03,2002,2002-04-01,91
"South Korea/Seogwipo",33.24613,126.56534,49.03,2015,2015-04-01,91
"South Korea/Seogwipo",33.24613,126.56534,49.03,2019,2019-03-03,62
"South Korea/Seogwipo",33.24613,126.56534,49.03,2020,2020-04-01,92
"South Korea/Jinju",35.16379,128.04002,30.21,1980,1980-04-16,107
"South Korea/Jinju",35.16379,128.04002,30.21,1981,1981-04-12,102
"South Korea/Jinju",35.16379,128.04002,30.21,1982,1982-04-06,96
"South Korea/Jinju",35.16379,128.04002,30.21,1983,1983-04-14,104
"South Korea/Jinju",35.16379,128.04002,30.21,1984,1984-04-16,107
"South Korea/Jinju",35.16379,128.04002,30.21,1985,1985-04-13,103
"South Korea/Jinju",35.16379,128.04002,30.21,1986,1986-04-11,101
"South Korea/Jinju",35.16379,128.04002,30.21,1987,1987-04-05,95
"South Korea/Jinju",35.16379,128.04002,30.21,1988,1988-04-14,105
"South Korea/Jinju",35.16379,128.04002,30.21,1989,1989-04-06,96
"South Korea/Jinju",35.16379,128.04002,30.21,1990,1990-04-05,95
"South Korea/Jinju",35.16379,128.04002,30.21,1991,1991-04-11,101
"South Korea/Jinju",35.16379,128.04002,30.21,1992,1992-04-03,94
"South Korea/Jinju",35.16379,128.04002,30.21,1993,1993-04-07,97
"South Korea/Jinju",35.16379,128.04002,30.21,1994,1994-04-08,98
"South Korea/Ganghwa",37.70739,126.44634,47.84,1980,1980-04-02,93
"South Korea/Ganghwa",37.70739,126.44634,47.84,1981,1981-04-29,119
"South Korea/Ganghwa",37.70739,126.44634,47.84,1982,1982-04-26,116
"South Korea/Ganghwa",37.70739,126.44634,47.84,1983,1983-04-27,117
"South Korea/Ganghwa",37.70739,126.44634,47.84,1984,1984-04-26,117
"South Korea/Ganghwa",37.70739,126.44634,47.84,1985,1985-04-24,114
"South Korea/Ganghwa",37.70739,126.44634,47.84,1986,1986-04-28,118
"South Korea/Ganghwa",37.70739,126.44634,47.84,1987,1987-04-28,118
"South Korea/Ganghwa",37.70739,126.44634,47.84,1988,1988-04-26,117
"South Korea/Ganghwa",37.70739,126.44634,47.84,1989,1989-04-24,114
"South Korea/Ganghwa",37.70739,126.44634,47.84,1990,1990-04-24,114
"South Korea/Ganghwa",37.70739,126.44634,47.84,1991,1991-04-22,112
"South Korea/Ganghwa",37.70739,126.44634,47.84,1992,1992-04-07,98
"South Korea/Ganghwa",37.70739,126.44634,47.84,1993,1993-04-13,103
"South Korea/Ganghwa",37.70739,126.44634,47.84,1994,1994-04-18,108
"South Korea/Yangpyeong",37.48863,127.49446,47.26,1980,1980-04-28,119
"South Korea/Yangpyeong",37.48863,127.49446,47.26,1981,1981-04-19,109
"South Korea/Yangpyeong",37.48863,127.49446,47.26,1982,1982-04-02,92
"South Korea/Yangpyeong",37.48863,127.49446,47.26,1983,1983-04-02,92
"South Korea/Yangpyeong",37.48863,127.49446,47.26,1984,1984-04-22,113
"South Korea/Yangpyeong",37.48863,127.49446,47.26,1985,1985-04-23,113
"South Korea/Yangpyeong",37.48863,127.49446,47.26,1987,1987-04-27,117
"South Korea/Yangpyeong",37.48863,127.49446,47.26,1988,1988-04-29,120
"South Korea/Yangpyeong",37.48863,127.49446,47.26,1989,1989-04-08,98
"South Korea/Yangpyeong",37.48863,127.49446,47.26,1990,1990-04-16,106
"South Korea/Yangpyeong",37.48863,127.49446,47.26,1991,1991-04-02,92
"South Korea/Yangpyeong",37.48863,127.49446,47.26,1992,1992-04-07,98
"South Korea/Yangpyeong",37.48863,127.49446,47.26,1993,1993-04-24,114
"South Korea/Yangpyeong",37.48863,127.49446,47.26,1994,1994-04-19,109
"South Korea/Icheon",37.26399,127.48421,80.09,1980,1980-04-24,115
"South Korea/Icheon",37.26399,127.48421,80.09,1981,1981-04-18,108
"South Korea/Icheon",37.26399,127.48421,80.09,1982,1982-04-18,108
"South Korea/Icheon",37.26399,127.48421,80.09,1983,1983-04-08,98
"South Korea/Icheon",37.26399,127.48421,80.09,1984,1984-04-19,110
"South Korea/Icheon",37.26399,127.48421,80.09,1985,1985-04-01,91
"South Korea/Icheon",37.26399,127.48421,80.09,1986,1986-04-18,108
"South Korea/Icheon",37.26399,127.48421,80.09,1987,1987-04-14,104
"South Korea/Icheon",37.26399,127.48421,80.09,1988,1988-04-14,105
"South Korea/Icheon",37.26399,127.48421,80.09,1989,1989-04-06,96
"South Korea/Icheon",37.26399,127.48421,80.09,1990,1990-04-13,103
"South Korea/Icheon",37.26399,127.48421,80.09,1991,1991-04-19,109
"South Korea/Icheon",37.26399,127.48421,80.09,1992,1992-04-08,99
"South Korea/Icheon",37.26399,127.48421,80.09,1993,1993-04-09,99
"South Korea/Icheon",37.26399,127.48421,80.09,1994,1994-04-12,102
"South Korea/Icheon",37.26399,127.48421,80.09,1995,1995-04-17,107
"South Korea/Icheon",37.26399,127.48421,80.09,2006,2006-04-11,101
"South Korea/Icheon",37.26399,127.48421,80.09,2015,2015-04-07,97
"South Korea/Inje",38.05987,128.16713,200.16,1980,1980-05-03,124
"South Korea/Inje",38.05987,128.16713,200.16,1981,1981-04-26,116
"South Korea/Inje",38.05987,128.16713,200.16,1986,1986-04-23,113
"South Korea/Inje",38.05987,128.16713,200.16,1987,1987-04-24,114
"South Korea/Inje",38.05987,128.16713,200.16,1988,1988-04-29,120
"South Korea/Inje",38.05987,128.16713,200.16,1989,1989-04-19,109
"South Korea/Inje",38.05987,128.16713,200.16,1990,1990-04-16,106
"South Korea/Inje",38.05987,128.16713,200.16,1991,1991-04-27,117
"South Korea/Inje",38.05987,128.16713,200.16,1992,1992-04-14,105
"South Korea/Inje",38.05987,128.16713,200.16,1993,1993-04-26,116
"South Korea/Inje",38.05987,128.16713,200.16,1994,1994-04-17,107
"South Korea/Hongcheon",37.68358,127.8804,139.95,1980,1980-04-27,118
"South Korea/Hongcheon",37.68358,127.8804,139.95,1982,1982-04-23,113
"South Korea/Hongcheon",37.68358,127.8804,139.95,1983,1983-04-27,117
"South Korea/Hongcheon",37.68358,127.8804,139.95,1984,1984-04-03,94
"South Korea/Hongcheon",37.68358,127.8804,139.95,1985,1985-04-25,115
"South Korea/Hongcheon",37.68358,127.8804,139.95,1986,1986-04-23,113
"South Korea/Hongcheon",37.68358,127.8804,139.95,1987,1987-04-24,114
"South Korea/Hongcheon",37.68358,127.8804,139.95,1988,1988-04-21,112
"South Korea/Hongcheon",37.68358,127.8804,139.95,1989,1989-04-19,109
"South Korea/Hongcheon",37.68358,127.8804,139.95,1990,1990-04-16,106
"South Korea/Hongcheon",37.68358,127.8804,139.95,1991,1991-04-23,113
"South Korea/Hongcheon",37.68358,127.8804,139.95,1992,1992-04-14,105
"South Korea/Hongcheon",37.68358,127.8804,139.95,1993,1993-04-25,115
"South Korea/Hongcheon",37.68358,127.8804,139.95,1994,1994-04-15,105
"South Korea/Jecheon",37.15927,128.19431,259.8,1980,1980-04-22,113
"South Korea/Jecheon",37.15927,128.19431,259.8,1981,1981-04-19,109
"South Korea/Jecheon",37.15927,128.19431,259.8,1982,1982-04-02,92
"South Korea/Jecheon",37.15927,128.19431,259.8,1984,1984-04-27,118
"South Korea/Jecheon",37.15927,128.19431,259.8,1985,1985-04-02,92
"South Korea/Jecheon",37.15927,128.19431,259.8,1986,1986-04-02,92
"South Korea/Jecheon",37.15927,128.19431,259.8,1987,1987-04-23,113
"South Korea/Jecheon",37.15927,128.19431,259.8,1988,1988-04-23,114
"South Korea/Jecheon",37.15927,128.19431,259.8,1989,1989-04-12,102
"South Korea/Jecheon",37.15927,128.19431,259.8,1990,1990-04-16,106
"South Korea/Jecheon",37.15927,128.19431,259.8,1991,1991-04-02,92
"South Korea/Jecheon",37.15927,128.19431,259.8,1992,1992-04-11,102
"South Korea/Jecheon",37.15927,128.19431,259.8,1993,1993-04-02,92
"South Korea/Jecheon",37.15927,128.19431,259.8,1994,1994-04-18,108
"South Korea/Boeun",36.48759,127.73412,174.99,1980,1980-04-21,112
"South Korea/Boeun",36.48759,127.73412,174.99,1981,1981-04-18,108
"South Korea/Boeun",36.48759,127.73412,174.99,1982,1982-04-15,105
"South Korea/Boeun",36.48759,127.73412,174.99,1983,1983-04-16,106
"South Korea/Boeun",36.48759,127.73412,174.99,1984,1984-04-23,114
"South Korea/Boeun",36.48759,127.73412,174.99,1985,1985-04-02,92
"South Korea/Boeun",36.48759,127.73412,174.99,1986,1986-04-23,113
"South Korea/Boeun",36.48759,127.73412,174.99,1987,1987-04-02,92
"South Korea/Boeun",36.48759,127.73412,174.99,1988,1988-04-22,113
"South Korea/Boeun",36.48759,127.73412,174.99,1989,1989-04-13,103
"South Korea/Boeun",36.48759,127.73412,174.99,1990,1990-04-13,103
"South Korea/Boeun",36.48759,127.73412,174.99,1991,1991-04-17,107
"South Korea/Boeun",36.48759,127.73412,174.99,1992,1992-04-12,103
"South Korea/Boeun",36.48759,127.73412,174.99,1993,1993-04-22,112
"South Korea/Boeun",36.48759,127.73412,174.99,1994,1994-04-17,107
"South Korea/Cheonan",36.7624,127.2927,81.5,1980,1980-04-02,93
"South Korea/Cheonan",36.7624,127.2927,81.5,1981,1981-04-17,107
"South Korea/Cheonan",36.7624,127.2927,81.5,1982,1982-04-16,106
"South Korea/Cheonan",36.7624,127.2927,81.5,1983,1983-04-13,103
"South Korea/Cheonan",36.7624,127.2927,81.5,1984,1984-04-18,109
"South Korea/Cheonan",36.7624,127.2927,81.5,1985,1985-04-15,105
"South Korea/Cheonan",36.7624,127.2927,81.5,1986,1986-04-16,106
"South Korea/Cheonan",36.7624,127.2927,81.5,1987,1987-04-18,108
"South Korea/Cheonan",36.7624,127.2927,81.5,1988,1988-04-18,109
"South Korea/Cheonan",36.7624,127.2927,81.5,1989,1989-04-01,91
"South Korea/Cheonan",36.7624,127.2927,81.5,1990,1990-04-09,99
"South Korea/Cheonan",36.7624,127.2927,81.5,1991,1991-04-16,106
"South Korea/Cheonan",36.7624,127.2927,81.5,1992,1992-04-08,99
"South Korea/Cheonan",36.7624,127.2927,81.5,1993,1993-04-13,103
"South Korea/Cheonan",36.7624,127.2927,81.5,1994,1994-04-14,104
"South Korea/Cheonan",36.7624,127.2927,81.5,2015,2015-04-12,102
"South Korea/Boryeong",36.32724,126.55744,9.98,1980,1980-04-17,108
"South Korea/Boryeong",36.32724,126.55744,9.98,1981,1981-04-17,107
"South Korea/Boryeong",36.32724,126.55744,9.98,1982,1982-04-14,104
"South Korea/Boryeong",36.32724,126.55744,9.98,1983,1983-04-18,108
"South Korea/Boryeong",36.32724,126.55744,9.98,1984,1984-04-22,113
"South Korea/Boryeong",36.32724,126.55744,9.98,1985,1985-04-21,111
"South Korea/Boryeong",36.32724,126.55744,9.98,1986,1986-04-18,108
"South Korea/Boryeong",36.32724,126.55744,9.98,1987,1987-04-02,92
"South Korea/Boryeong",36.32724,126.55744,9.98,1988,1988-04-22,113
"South Korea/Boryeong",36.32724,126.55744,9.98,1989,1989-04-16,106
"South Korea/Boryeong",36.32724,126.55744,9.98,1990,1990-04-16,106
"South Korea/Boryeong",36.32724,126.55744,9.98,1991,1991-04-18,108
"South Korea/Boryeong",36.32724,126.55744,9.98,1992,1992-04-09,100
"South Korea/Boryeong",36.32724,126.55744,9.98,1993,1993-04-24,114
"South Korea/Boryeong",36.32724,126.55744,9.98,1994,1994-04-17,107
"South Korea/Buyeo",36.27242,126.92079,11.79,1980,1980-04-14,105
"South Korea/Buyeo",36.27242,126.92079,11.79,1982,1982-04-13,103
"South Korea/Buyeo",36.27242,126.92079,11.79,1983,1983-04-14,104
"South Korea/Buyeo",36.27242,126.92079,11.79,1984,1984-04-19,110
"South Korea/Buyeo",36.27242,126.92079,11.79,1985,1985-04-16,106
"South Korea/Buyeo",36.27242,126.92079,11.79,1986,1986-04-17,107
"South Korea/Buyeo",36.27242,126.92079,11.79,1987,1987-04-13,103
"South Korea/Buyeo",36.27242,126.92079,11.79,1988,1988-04-16,107
"South Korea/Buyeo",36.27242,126.92079,11.79,1989,1989-04-11,101
"South Korea/Buyeo",36.27242,126.92079,11.79,1990,1990-04-01,91
"South Korea/Buyeo",36.27242,126.92079,11.79,1991,1991-04-16,106
"South Korea/Buyeo",36.27242,126.92079,11.79,1992,1992-04-08,99
"South Korea/Buyeo",36.27242,126.92079,11.79,1993,1993-04-19,109
"South Korea/Buyeo",36.27242,126.92079,11.79,1994,1994-04-13,103
"South Korea/Buyeo",36.27242,126.92079,11.79,2000,2000-04-19,110
"South Korea/Buyeo",36.27242,126.92079,11.79,2001,2001-04-15,105
"South Korea/Buyeo",36.27242,126.92079,11.79,2002,2002-04-07,97
"South Korea/Buyeo",36.27242,126.92079,11.79,2003,2003-04-05,95
"South Korea/Buyeo",36.27242,126.92079,11.79,2004,2004-04-08,99
"South Korea/Geumsan",36.1027,127.4817,170.34,1980,1980-04-17,108
"South Korea/Geumsan",36.1027,127.4817,170.34,1981,1981-04-15,105
"South Korea/Geumsan",36.1027,127.4817,170.34,1982,1982-04-13,103
"South Korea/Geumsan",36.1027,127.4817,170.34,1983,1983-04-14,104
"South Korea/Geumsan",36.1027,127.4817,170.34,1984,1984-04-02,93
"South Korea/Geumsan",36.1027,127.4817,170.34,1985,1985-04-18,108
"South Korea/Geumsan",36.1027,127.4817,170.34,1986,1986-04-16,106
"South Korea/Geumsan",36.1027,127.4817,170.34,1987,1987-04-12,102
"South Korea/Geumsan",36.1027,127.4817,170.34,1988,1988-04-18,109
"South Korea/Geumsan",36.1027,127.4817,170.34,1989,1989-04-09,99
"South Korea/Geumsan",36.1027,127.4817,170.34,1990,1990-04-01,91
"South Korea/Geumsan",36.1027,127.4817,170.34,1991,1991-04-15,105
"South Korea/Geumsan",36.1027,127.4817,170.34,1992,1992-04-06,97
"South Korea/Geumsan",36.1027,127.4817,170.34,1993,1993-04-19,109
"South Korea/Geumsan",36.1027,127.4817,170.34,1994,1994-04-01,91
"South Korea/Buan",35.72954,126.71655,11.96,1980,1980-04-22,113
"South Korea/Buan",35.72954,126.71655,11.96,1981,1981-04-02,92
"South Korea/Buan",35.72954,126.71655,11.96,1984,1984-04-02,93
"South Korea/Buan",35.72954,126.71655,11.96,1985,1985-04-16,106
"South Korea/Buan",35.72954,126.71655,11.96,1986,1986-04-18,108
"South Korea/Buan",35.72954,126.71655,11.96,1987,1987-04-12,102
"South Korea/Buan",35.72954,126.71655,11.96,1988,1988-04-16,107
"South Korea/Buan",35.72954,126.71655,11.96,1989,1989-04-12,102
"South Korea/Buan",35.72954,126.71655,11.96,1990,1990-04-11,101
"South Korea/Buan",35.72954,126.71655,11.96,1991,1991-04-22,112
"South Korea/Buan",35.72954,126.71655,11.96,1992,1992-04-11,102
"South Korea/Buan",35.72954,126.71655,11.96,1993,1993-04-12,102
"South Korea/Buan",35.72954,126.71655,11.96,1994,1994-04-15,105
